입장일,총입장객수,휴일유형,전날_방문객,전전날_방문객,작년동기_방문객,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),일 최심신적설(cm),검색량,비가왔는가,폭염인가,전주_동요일_방문객,명절인가
2023-08-26,25587,1,11341.0,13806.0,16444.0,26.4,23.3,30.3,0.0,1.8,0.0,10.01505,0,1,18711.0,0
2023-08-27,24534,1,25587.0,11341.0,35567.0,26.1,22.7,29.6,0.0,1.8,0.0,8.01273,0,0,18201.0,0
2023-08-28,11244,0,24534.0,25587.0,35064.0,22.7,20.8,25.6,10.4,3.3,0.0,6.48979,1,0,10545.0,0
2023-08-29,10824,0,11244.0,24534.0,12777.0,23.9,22.5,25.5,54.8,2.1,0.0,5.26971,1,0,9638.0,0
2023-08-30,14160,0,10824.0,11244.0,8456.0,22.8,21.5,24.5,3.5,1.1,0.0,4.39229,1,0,9478.0,0
2023-08-31,16938,0,14160.0,10824.0,16834.0,23.9,21.0,28.9,0.0,1.3,0.0,5.43412,0,0,13806.0,0
2023-09-01,17790,0,16938.0,14160.0,16720.0,24.5,19.7,29.6,0.0,2.0,0.0,8.46442,0,0,11341.0,0
2023-09-02,37117,1,17790.0,16938.0,18395.0,25.4,19.7,30.8,0.0,1.6,0.0,14.86942,0,1,25587.0,0
2023-09-03,26383,1,37117.0,17790.0,31430.0,25.8,23.1,28.8,0.1,2.2,0.0,9.41453,1,0,24534.0,0
2023-09-04,14551,0,26383.0,37117.0,10733.0,27.0,24.3,30.2,0.3,1.8,0.0,5.19876,1,1,11244.0,0
2023-09-05,13691,0,14551.0,26383.0,4053.0,28.5,25.0,32.8,0.0,1.8,0.0,4.14308,0,1,10824.0,0
2023-09-06,16017,0,13691.0,14551.0,17737.0,27.9,24.0,32.1,0.0,2.4,0.0,4.43209,0,1,14160.0,0
2023-09-07,15622,0,16017.0,13691.0,16064.0,26.3,20.9,31.6,0.0,2.5,0.0,4.72111,0,1,16938.0,0
2023-09-08,17050,0,15622.0,16017.0,16011.0,25.3,19.6,30.5,0.0,2.3,0.0,7.31356,0,1,17790.0,0
2023-09-09,31807,1,17050.0,15622.0,26079.0,25.8,20.8,31.2,0.0,1.8,0.0,12.0191,0,1,37117.0,0
2023-09-10,31869,1,31807.0,17050.0,29695.0,25.7,22.0,29.6,0.0,1.6,0.0,10.28676,0,0,26383.0,0
2023-09-11,14773,0,31869.0,31807.0,28530.0,25.5,23.1,29.8,0.0,1.9,0.0,4.74014,0,0,14551.0,0
2023-09-12,16243,0,14773.0,31869.0,33152.0,25.7,21.7,29.8,0.0,1.5,0.0,4.53074,0,0,13691.0,0
2023-09-13,12487,0,16243.0,14773.0,17185.0,22.1,19.6,24.6,15.9,1.8,0.0,3.0701,1,0,16017.0,0
2023-09-14,17571,0,12487.0,16243.0,16538.0,23.4,19.2,27.2,0.0,2.4,0.0,3.98733,0,0,15622.0,0
2023-09-15,14388,0,17571.0,12487.0,16651.0,22.3,20.3,24.3,2.1,2.6,0.0,4.17423,1,0,17050.0,0
2023-09-16,22033,1,14388.0,17571.0,13419.0,23.9,22.0,26.6,38.7,1.7,0.0,6.93802,1,0,31807.0,0
2023-09-17,24843,1,22033.0,14388.0,26135.0,24.7,22.0,28.0,3.0,1.4,0.0,7.88813,1,0,31869.0,0
2023-09-18,14073,0,24843.0,22033.0,27728.0,24.7,22.1,28.9,0.0,1.9,0.0,5.52065,0,0,14773.0,0
2023-09-19,15350,0,14073.0,24843.0,15397.0,24.1,21.6,27.2,0.0,1.6,0.0,5.38912,0,0,16243.0,0
2023-09-20,10233,0,15350.0,14073.0,18632.0,20.6,18.8,23.9,35.8,2.7,0.0,4.05136,1,0,12487.0,0
2023-09-21,17349,0,10233.0,15350.0,19044.0,20.1,17.5,23.6,0.0,2.3,0.0,5.99138,0,0,17571.0,0
2023-09-22,20809,0,17349.0,10233.0,19947.0,20.5,15.2,26.7,0.0,1.7,0.0,9.10648,0,0,14388.0,0
2023-09-23,36139,1,20809.0,17349.0,18539.0,21.8,16.3,27.6,0.0,2.5,0.0,14.04046,0,0,22033.0,0
2023-09-24,37665,1,36139.0,20809.0,36518.0,21.8,17.9,26.2,0.0,2.9,0.0,12.83422,0,0,24843.0,0
2023-09-25,13574,0,37665.0,36139.0,33162.0,21.6,17.9,26.0,1.9,2.3,0.0,5.81832,1,0,14073.0,0
2023-09-26,11033,0,13574.0,37665.0,16933.0,19.9,18.6,20.8,27.8,2.4,0.0,4.8111,1,0,15350.0,0
2023-09-27,14551,0,11033.0,13574.0,20147.0,21.5,20.0,23.7,4.4,1.8,0.0,7.95216,1,0,10233.0,0
2023-09-28,25966,2,14551.0,11033.0,19217.0,22.7,19.6,27.3,0.0,2.0,0.0,15.73992,0,0,17349.0,1
2023-09-29,31733,2,25966.0,14551.0,20261.0,21.1,17.4,26.9,0.0,1.4,0.0,20.8435,0,0,20809.0,1
2023-09-30,25381,2,31733.0,25966.0,21067.0,19.7,17.1,22.2,4.5,2.2,0.0,18.81349,1,0,36139.0,1
2023-10-01,45302,1,25381.0,31733.0,25719.0,18.4,14.4,23.7,0.0,2.4,0.0,26.19628,0,0,37665.0,1
2023-10-02,41766,2,45302.0,25381.0,24005.0,18.2,12.9,24.6,0.0,1.7,0.0,24.15589,0,0,13574.0,1
2023-10-03,36278,2,41766.0,45302.0,6332.0,17.5,14.4,22.5,0.0,1.7,0.0,12.81345,0,0,11033.0,1
2023-10-04,20838,0,36278.0,41766.0,15639.0,17.3,14.2,23.2,14.7,2.1,0.0,7.69257,1,0,14551.0,0
2023-10-05,18611,0,20838.0,36278.0,18654.0,14.2,9.9,19.2,0.0,2.6,0.0,6.67843,0,0,25966.0,0
2023-10-06,20223,0,18611.0,20838.0,16860.0,15.5,9.6,21.5,0.0,1.6,0.0,9.18609,0,0,31733.0,0
2023-10-07,32418,1,20223.0,18611.0,21755.0,16.8,11.7,21.2,0.0,2.1,0.0,14.01277,0,0,25381.0,0
2023-10-08,33532,1,32418.0,20223.0,35147.0,17.1,15.2,19.5,0.0,2.5,0.0,16.3214,0,0,45302.0,0
2023-10-09,32746,2,33532.0,32418.0,14436.0,17.4,14.1,22.4,1.2,1.9,0.0,11.76643,1,0,41766.0,0
2023-10-10,20128,0,32746.0,33532.0,16654.0,17.1,11.9,23.5,0.0,1.6,0.0,6.17828,0,0,36278.0,0
2023-10-11,20452,0,20128.0,32746.0,16135.0,17.6,12.9,24.0,0.0,1.7,0.0,6.51921,0,0,20838.0,0
2023-10-12,19301,0,20452.0,20128.0,19702.0,17.5,12.0,24.1,0.0,1.5,0.0,6.29423,0,0,18611.0,0
2023-10-13,19867,0,19301.0,20452.0,20765.0,17.5,14.3,21.5,0.0,1.5,0.0,6.76323,0,0,20223.0,0
2023-10-14,23102,1,19867.0,19301.0,21932.0,14.7,12.9,18.2,5.8,1.4,0.0,8.04042,1,0,32418.0,0
2023-10-15,37091,1,23102.0,19867.0,36294.0,16.1,10.9,21.2,0.0,2.0,0.0,11.65913,0,0,33532.0,0
2023-10-16,18372,0,37091.0,23102.0,28270.0,14.7,10.7,19.6,0.0,2.4,0.0,5.7837,0,0,32746.0,0
2023-10-17,20075,0,18372.0,37091.0,14830.0,13.8,7.5,20.9,0.0,1.6,0.0,6.05022,0,0,20128.0,0
2023-10-18,20832,0,20075.0,18372.0,17430.0,15.7,9.2,21.6,0.0,2.1,0.0,6.34788,0,0,20452.0,0
2023-10-19,17001,0,20832.0,20075.0,17806.0,17.0,14.9,18.9,8.2,1.5,0.0,5.72832,1,0,19301.0,0
2023-10-20,20565,0,17001.0,20832.0,21232.0,11.6,7.2,15.1,0.0,3.2,0.0,7.58354,0,0,19867.0,0
2023-10-21,33108,1,20565.0,17001.0,22239.0,10.4,5.9,16.6,1.1,2.3,0.0,11.16937,1,0,23102.0,0
2023-10-22,34191,1,33108.0,20565.0,34434.0,12.5,5.4,18.7,0.0,1.7,0.0,9.98217,0,0,37091.0,0
2023-10-23,18036,0,34191.0,33108.0,34860.0,15.2,11.1,21.4,0.0,1.7,0.0,5.97061,0,0,18372.0,0
2023-10-24,18248,0,18036.0,34191.0,15730.0,15.6,11.2,19.3,0.0,1.7,0.0,5.8062,0,0,20075.0,0
2023-10-25,20537,0,18248.0,18036.0,18954.0,16.6,12.7,21.9,0.0,1.4,0.0,6.03118,0,0,20832.0,0
2023-10-26,17119,0,20537.0,18248.0,19656.0,17.2,14.6,21.1,0.0,2.1,0.0,6.00349,0,0,17001.0,0
2023-10-27,22387,0,17119.0,20537.0,19284.0,15.7,12.6,20.2,0.0,1.9,0.0,9.90429,0,0,20565.0,0
2023-10-28,41933,1,22387.0,17119.0,23189.0,14.2,9.4,20.7,0.0,1.4,0.0,15.66204,0,0,33108.0,0
2023-10-29,41177,1,41933.0,22387.0,36619.0,14.9,9.8,21.8,0.0,1.7,0.0,13.05228,0,0,34191.0,0
2023-10-30,20305,0,41177.0,41933.0,36893.0,15.1,9.7,21.9,0.0,1.7,0.0,6.28558,0,0,18036.0,0
2023-10-31,21352,0,20305.0,41177.0,18740.0,16.5,12.7,20.8,0.0,1.8,0.0,4.94263,0,0,18248.0,0
2023-11-01,17901,0,21352.0,20305.0,19325.0,19.0,17.2,20.6,0.0,2.4,0.0,4.63631,0,0,20537.0,0
2023-11-02,22769,0,17901.0,21352.0,19736.0,20.8,18.7,25.9,0.0,2.9,0.0,5.29567,0,0,17119.0,0
2023-11-03,16620,0,22769.0,17901.0,14959.0,19.5,17.7,22.4,8.5,2.8,0.0,6.77707,1,0,22387.0,0
2023-11-04,34282,1,16620.0,22769.0,15600.0,17.4,14.1,20.9,0.0,2.6,0.0,10.54289,0,0,41933.0,0
2023-11-05,18588,1,34282.0,16620.0,33461.0,17.3,15.1,20.4,10.4,3.3,0.0,4.63111,1,0,41177.0,0
2023-11-06,8524,0,18588.0,34282.0,31474.0,13.3,6.6,19.3,45.8,4.9,0.0,3.04933,1,0,20305.0,0
2023-11-07,14227,0,8524.0,18588.0,15709.0,5.8,3.6,9.9,0.0,3.2,0.0,3.302,0,0,21352.0,0
2023-11-08,17213,0,14227.0,8524.0,18210.0,8.4,1.8,16.1,0.0,1.7,0.0,3.53045,0,0,17901.0,0
2023-11-09,15143,0,17213.0,14227.0,16861.0,11.4,5.9,18.4,5.1,2.1,0.0,3.63774,1,0,22769.0,0
2023-11-10,13389,0,15143.0,17213.0,16387.0,3.4,0.5,9.1,0.0,3.9,0.0,3.97175,0,0,16620.0,0
2023-11-11,20663,1,13389.0,15143.0,18627.0,1.7,-1.9,6.7,0.0,2.2,0.0,4.94955,0,0,34282.0,0
2023-11-12,20792,1,20663.0,13389.0,19068.0,1.2,-2.0,5.7,0.0,2.2,0.0,5.22818,0,0,18588.0,0
2023-11-13,16052,0,20792.0,20663.0,22198.0,2.0,-2.2,6.7,0.0,2.3,0.0,2.61668,0,0,8524.0,0
2023-11-14,9630,0,16052.0,20792.0,14541.0,5.0,-0.8,10.8,0.0,1.7,0.0,2.82609,0,0,14227.0,0
2023-11-15,15425,0,9630.0,16052.0,14218.0,7.0,2.0,12.5,0.0,1.5,0.0,2.83647,0,0,17213.0,0
2023-11-16,11990,0,15425.0,9630.0,15945.0,6.6,5.7,7.4,8.4,1.9,0.0,2.1996,1,0,15143.0,0
2023-11-17,14903,0,11990.0,15425.0,16232.0,1.6,-1.9,5.9,0.0,2.9,0.0,3.15144,0,0,13389.0,0
2023-11-18,20093,1,14903.0,11990.0,17409.0,0.6,-3.8,5.7,0.0,3.5,0.0,5.01012,0,0,20663.0,0
2023-11-19,26534,1,20093.0,14903.0,31289.0,5.9,-0.3,13.4,0.0,2.4,0.0,4.42863,0,0,20792.0,0
2023-11-20,20748,0,26534.0,20093.0,32260.0,6.2,1.8,12.8,0.0,1.5,0.0,2.90223,0,0,16052.0,0
2023-11-21,17275,0,20748.0,26534.0,14721.0,7.4,1.4,14.8,0.0,1.7,0.0,2.72052,0,0,9630.0,0
2023-11-22,15468,0,17275.0,20748.0,14608.0,9.5,2.9,15.1,0.0,1.8,0.0,2.48169,0,0,15425.0,0
2023-11-23,15501,0,15468.0,17275.0,16456.0,9.9,1.9,14.6,0.1,3.3,0.0,2.54573,1,0,11990.0,0
2023-11-24,13292,0,15501.0,15468.0,15869.0,-1.5,-4.4,2.2,0.0,3.8,0.0,2.4367,0,0,14903.0,0
2023-11-25,19391,1,13292.0,15501.0,15619.0,-1.3,-5.9,4.0,0.0,1.8,0.0,3.7312,0,0,20093.0,0
2023-11-26,24836,1,19391.0,13292.0,23155.0,4.0,-0.1,7.2,0.0,1.4,0.0,4.21231,0,0,26534.0,0
2023-11-27,14880,0,24836.0,19391.0,26147.0,6.2,4.4,9.3,3.6,2.4,0.0,1.90194,1,0,20748.0,0
2023-11-28,18077,0,14880.0,24836.0,8464.0,1.3,-1.2,5.2,0.0,3.3,0.0,1.94001,0,0,17275.0,0
2023-11-29,11306,0,18077.0,14880.0,11416.0,-1.4,-4.0,3.0,0.0,2.6,0.0,1.80502,0,0,15468.0,0
2023-11-30,9167,0,11306.0,18077.0,8335.0,-4.3,-7.3,-0.5,0.0,2.8,0.0,2.40382,0,0,15501.0,0
2023-12-01,10127,0,9167.0,11306.0,9151.0,-3.2,-6.8,0.7,0.0,2.0,0.0,2.40209,0,0,13292.0,0
2023-12-02,15835,1,10127.0,9167.0,10150.0,2.0,-4.4,8.0,0.0,2.4,0.0,3.39719,0,0,19391.0,0
2023-12-03,18285,1,15835.0,10127.0,14318.0,0.8,-2.8,6.0,0.0,1.7,0.0,3.29854,0,0,24836.0,0
2023-12-04,12184,0,18285.0,15835.0,12765.0,2.7,-3.0,9.4,0.0,1.6,0.0,2.08019,0,0,14880.0,0
2023-12-05,13732,0,12184.0,18285.0,9545.0,6.8,3.8,12.6,0.0,2.0,0.0,2.0352,0,0,18077.0,0
2023-12-06,11378,0,13732.0,12184.0,10872.0,6.1,3.9,8.7,3.8,2.3,0.0,2.07673,1,0,11306.0,0
2023-12-07,14258,0,11378.0,13732.0,13169.0,6.6,0.8,11.4,0.0,2.6,0.0,2.39516,0,0,9167.0,0
2023-12-08,15982,0,14258.0,11378.0,13583.0,11.2,5.1,16.8,0.0,3.0,0.0,4.46498,0,0,10127.0,0
2023-12-09,22131,1,15982.0,14258.0,13002.0,13.7,11.7,16.2,0.0,2.0,0.0,6.70266,0,0,15835.0,0
2023-12-10,24805,1,22131.0,15982.0,18874.0,11.4,6.7,15.5,0.0,,0.0,5.85639,0,0,18285.0,0
2023-12-11,11227,0,24805.0,22131.0,17025.0,8.9,5.0,12.3,11.4,,0.0,1.98501,1,0,12184.0,0
2023-12-12,12456,0,11227.0,24805.0,9174.0,5.4,3.5,9.3,0.4,2.7,0.0,2.10269,1,0,13732.0,0
2023-12-13,13203,0,12456.0,11227.0,9564.0,6.8,2.6,10.3,0.0,2.4,0.0,2.04039,0,0,11378.0,0
2023-12-14,7980,0,13203.0,12456.0,7235.0,7.6,6.2,9.1,17.0,4.5,0.0,1.47102,1,0,14258.0,0
2023-12-15,8182,0,7980.0,13203.0,6470.0,4.9,3.7,6.2,31.1,3.6,0.0,1.72022,1,0,15982.0,0
2023-12-16,10482,1,8182.0,7980.0,8055.0,-4.1,-9.9,3.8,1.5,5.2,1.0,2.04558,1,0,22131.0,0
2023-12-17,7596,1,10482.0,8182.0,9630.0,-9.8,-12.4,-6.4,0.0,3.2,0.0,1.71676,0,0,24805.0,0
2023-12-18,7198,0,7596.0,10482.0,9094.0,-7.7,-12.2,-3.6,0.0,2.2,0.0,1.44333,0,0,11227.0,0
2023-12-19,9475,0,7198.0,7596.0,7309.0,-3.7,-8.2,0.2,0.3,1.9,0.9,1.63196,1,0,12456.0,0
2023-12-20,8563,0,9475.0,7198.0,10108.0,-7.4,-11.9,-2.1,0.8,3.4,1.2,1.41564,1,0,13203.0,0
2023-12-21,7252,0,8563.0,9475.0,8215.0,-11.7,-14.4,-8.0,0.0,3.0,0.0,1.4191,0,0,7980.0,0
2023-12-22,6685,0,7252.0,8563.0,6317.0,-11.6,-14.7,-8.0,0.0,2.7,0.0,1.6735,0,0,8182.0,0
2023-12-23,7953,1,6685.0,7252.0,4721.0,-6.8,-12.7,-0.9,0.0,1.8,0.0,2.74994,0,0,10482.0,0
2023-12-24,14306,1,7953.0,6685.0,10050.0,-2.2,-5.6,3.0,1.1,1.6,1.5,4.29018,1,0,7596.0,0
2023-12-25,11119,2,14306.0,7953.0,12856.0,-0.7,-2.7,2.1,0.7,1.5,3.0,3.85926,1,0,7198.0,0
2023-12-26,11962,0,11119.0,14306.0,8939.0,1.9,-2.6,7.2,0.0,1.8,0.0,2.73956,0,0,9475.0,0
2023-12-27,11982,0,11962.0,11119.0,12603.0,1.5,-2.8,6.8,0.0,1.4,0.0,2.82262,0,0,8563.0,0
2023-12-28,12767,0,11982.0,11962.0,11307.0,1.2,-1.7,4.4,0.0,1.6,0.0,2.9853,0,0,7252.0,0
2023-12-29,13114,0,12767.0,11982.0,12034.0,1.3,-1.5,4.6,0.0,1.7,0.0,2.97492,0,0,6685.0,0
2023-12-30,10319,1,13114.0,12767.0,12899.0,0.6,-0.9,2.1,13.1,2.6,12.2,2.63918,1,0,7953.0,0
2023-12-31,12424,1,10319.0,13114.0,13873.0,2.1,0.6,4.3,4.7,2.0,0.0,3.80215,1,0,14306.0,0
2024-01-01,15824,2,12424.0,10319.0,13425.0,3.3,-0.3,7.3,0.0,1.7,0.0,5.49469,0,0,11119.0,0
2024-01-02,12794,0,15824.0,12424.0,9531.0,2.9,2.2,4.3,0.0,1.6,0.0,2.77071,0,0,11962.0,0
2024-01-03,10418,0,12794.0,15824.0,11814.0,1.8,-1.1,4.0,0.6,1.6,0.0,2.48689,1,0,11982.0,0
2024-01-04,10639,0,10418.0,12794.0,12466.0,1.4,-3.3,4.7,0.0,1.9,0.0,2.5838,0,0,12767.0,0
2024-01-05,11838,0,10639.0,10418.0,14598.0,5.0,1.4,9.1,0.0,2.3,0.0,3.22067,0,0,13114.0,0
2024-01-06,19120,1,11838.0,10639.0,12620.0,0.7,-2.7,5.2,2.4,2.2,6.0,4.86648,1,0,10319.0,0
2024-01-07,13378,1,19120.0,11838.0,15200.0,-4.4,-8.3,-0.9,0.0,3.1,0.0,3.18086,0,0,12424.0,0
2024-01-08,6115,0,13378.0,19120.0,16738.0,-4.7,-10.3,0.0,0.0,1.8,0.0,1.74272,0,0,15824.0,0
2024-01-09,6988,0,6115.0,13378.0,10616.0,-0.6,-1.9,0.4,1.6,2.0,2.8,1.80329,1,0,12794.0,0
2024-01-10,10652,0,6988.0,6115.0,14015.0,-1.0,-4.1,3.3,0.0,1.7,0.0,2.075,0,0,10418.0,0
2024-01-11,10197,0,10652.0,6988.0,13213.0,1.7,-2.4,4.5,0.0,1.9,0.0,2.39689,0,0,10639.0,0
2024-01-12,11229,0,10197.0,10652.0,14619.0,0.9,-1.4,4.2,0.0,2.3,0.0,3.16009,0,0,11838.0,0
2024-01-13,17631,1,11229.0,10197.0,8474.0,0.4,-3.8,6.4,0.0,1.4,0.0,4.67265,0,0,19120.0,0
2024-01-14,11468,1,17631.0,11229.0,11933.0,-0.6,-3.3,2.4,3.1,2.1,0.0,2.95761,1,0,13378.0,0
2024-01-15,8664,0,11468.0,17631.0,8236.0,-3.7,-6.9,0.9,0.0,2.5,0.0,2.24979,0,0,6115.0,0
2024-01-16,11002,0,8664.0,11468.0,8662.0,-2.1,-7.2,4.3,0.0,1.5,0.0,2.38305,0,0,6988.0,0
2024-01-17,7357,0,11002.0,8664.0,9801.0,0.6,-2.3,1.9,9.7,2.0,2.3,2.21345,1,0,10652.0,0
2024-01-18,11473,0,7357.0,11002.0,10916.0,4.5,1.4,9.4,0.5,2.4,0.0,2.80013,1,0,10197.0,0
2024-01-19,10945,0,11473.0,7357.0,9804.0,5.4,4.0,9.0,0.0,4.5,0.0,3.5564,0,0,11229.0,0
2024-01-20,12706,1,10945.0,11473.0,8037.0,3.4,1.9,4.9,0.4,5.3,0.0,3.87311,1,0,17631.0,0
2024-01-21,14268,1,12706.0,10945.0,7497.0,1.7,-2.4,4.3,0.4,2.5,0.0,3.46295,1,0,11468.0,0
2024-01-22,4678,0,14268.0,12706.0,8907.0,-8.7,-11.9,-2.4,0.2,4.1,2.3,1.74272,1,0,8664.0,0
2024-01-23,5030,0,4678.0,14268.0,14757.0,-11.7,-14.0,-8.2,0.0,3.9,0.0,1.50563,0,0,11002.0,0
2024-01-24,6319,0,5030.0,4678.0,5517.0,-8.0,-11.2,-3.7,0.0,3.3,0.0,1.69426,0,0,7357.0,0
2024-01-25,8084,0,6319.0,5030.0,6123.0,-5.3,-9.7,-0.5,0.0,2.1,0.0,1.7981,0,0,11473.0,0
2024-01-26,10011,0,8084.0,6319.0,6590.0,-1.7,-6.9,4.0,0.0,1.9,0.0,2.68071,0,0,10945.0,0
2024-01-27,16443,1,10011.0,8084.0,7058.0,-0.5,-4.6,4.6,0.0,1.8,0.0,4.45113,0,0,12706.0,0
2024-01-28,17980,1,16443.0,10011.0,12718.0,-1.5,-5.0,3.8,0.0,1.9,0.0,4.26596,0,0,14268.0,0
2024-01-29,9975,0,17980.0,16443.0,17167.0,-0.4,-4.8,4.6,0.0,1.7,0.0,2.73782,0,0,4678.0,0
2024-01-30,11196,0,9975.0,17980.0,10667.0,1.4,-4.0,8.1,0.0,1.4,0.0,2.81051,0,0,5030.0,0
2024-01-31,11831,0,11196.0,9975.0,12409.0,4.7,0.7,10.6,0.0,1.9,0.0,2.89704,0,0,6319.0,0
2024-02-01,10890,0,11831.0,11196.0,12149.0,2.4,-1.3,8.2,0.0,2.1,0.0,2.91435,0,0,8084.0,0
2024-02-02,11828,0,10890.0,11831.0,11413.0,3.1,0.7,7.9,0.0,2.1,0.0,4.18981,0,0,10011.0,0
2024-02-03,18174,1,11828.0,10890.0,10944.0,4.7,-0.2,8.3,0.0,2.2,0.0,5.58987,0,0,16443.0,0
2024-02-04,24796,1,18174.0,11828.0,19197.0,7.3,3.7,12.2,0.0,1.8,0.0,6.56421,0,0,17980.0,0
2024-02-05,5909,0,24796.0,18174.0,21548.0,2.7,0.1,6.6,3.9,5.0,3.6,2.3744,1,0,9975.0,0
2024-02-06,9308,0,5909.0,24796.0,11738.0,1.2,0.0,2.9,0.2,2.2,0.2,2.48689,1,0,11196.0,0
2024-02-07,9072,0,9308.0,5909.0,13366.0,0.6,-0.9,2.7,0.0,2.1,0.0,2.72917,0,0,11831.0,0
2024-02-08,10936,0,9072.0,9308.0,13548.0,0.6,-3.0,6.2,0.0,1.6,0.0,3.80215,0,0,10890.0,0
2024-02-09,12246,2,10936.0,9072.0,14648.0,1.1,-2.5,6.1,0.0,2.2,0.0,6.1229,0,0,11828.0,1
2024-02-10,15137,2,12246.0,10936.0,12461.0,1.7,-1.5,7.4,0.0,1.9,0.0,8.43327,0,0,18174.0,1
2024-02-11,16251,2,15137.0,12246.0,23722.0,1.0,-3.1,5.5,0.0,2.2,0.0,9.15321,0,0,24796.0,1
2024-02-12,22419,2,16251.0,15137.0,23207.0,3.5,-2.9,10.5,0.0,1.8,0.0,8.57864,0,0,5909.0,1
2024-02-13,15540,0,22419.0,16251.0,13753.0,8.2,2.0,13.7,0.0,2.5,0.0,4.55324,0,0,9308.0,0
2024-02-14,15996,0,15540.0,22419.0,13485.0,12.9,8.8,18.3,0.0,2.2,0.0,3.95271,0,0,9072.0,0
2024-02-15,7639,0,15996.0,15540.0,14513.0,4.5,0.6,11.6,10.9,2.9,1.5,3.44911,1,0,10936.0,0
2024-02-16,13367,0,7639.0,15996.0,11968.0,2.3,-1.5,8.1,0.0,1.8,0.0,5.65045,0,0,12246.0,0
2024-02-17,26940,1,13367.0,7639.0,15737.0,4.4,-1.2,11.7,0.0,1.7,0.0,9.06148,0,0,15137.0,0
2024-02-18,19178,1,26940.0,13367.0,19499.0,6.2,1.2,9.4,17.1,2.8,0.0,5.65391,1,0,16251.0,0
2024-02-19,7091,0,19178.0,26940.0,20482.0,9.1,4.2,11.9,8.9,2.3,0.0,3.27778,1,0,22419.0,0
2024-02-20,10571,0,7091.0,19178.0,9884.0,4.3,2.8,6.8,2.6,3.4,0.0,3.22759,1,0,15540.0,0
2024-02-21,6678,0,10571.0,7091.0,13441.0,1.9,0.0,4.0,17.8,5.2,5.2,2.46958,1,0,15996.0,0
2024-02-22,9204,0,6678.0,10571.0,14602.0,0.2,-1.1,1.6,8.8,4.2,8.6,2.90916,1,0,7639.0,0
2024-02-23,12736,0,9204.0,6678.0,16394.0,1.8,-1.0,6.1,0.4,3.5,0.3,4.46498,1,0,13367.0,0
2024-02-24,20472,1,12736.0,9204.0,16103.0,2.0,-1.3,5.9,2.3,2.9,0.0,5.89965,1,0,26940.0,0
2024-02-25,19940,1,20472.0,12736.0,19258.0,2.8,0.8,5.9,1.8,2.0,0.2,5.43239,1,0,19178.0,0
2024-02-26,14734,0,19940.0,20472.0,26328.0,3.8,-1.2,9.7,0.0,1.9,0.0,5.95503,0,0,7091.0,0
2024-02-27,17573,0,14734.0,19940.0,17409.0,5.3,1.2,9.8,0.0,3.0,0.0,5.6141,0,0,10571.0,0
2024-02-28,17957,0,17573.0,14734.0,19215.0,6.4,3.2,10.1,0.0,2.1,0.0,5.77505,0,0,6678.0,0
2024-02-29,17128,0,17957.0,17573.0,26038.0,4.8,0.3,9.6,0.0,2.2,0.0,6.20943,0,0,9204.0,0
2024-03-01,15738,2,17128.0,17957.0,13917.0,-4.1,-7.1,0.3,0.0,4.4,0.0,5.83562,0,0,12736.0,0
2024-03-02,15189,1,15738.0,17128.0,14351.0,-0.5,-8.1,4.1,0.0,3.2,0.0,13.91585,0,0,20472.0,0
2024-03-03,18814,1,15189.0,15738.0,28609.0,4.0,0.4,7.8,0.0,2.9,0.0,7.76352,0,0,19940.0,0
